@relation FicherosArff/frutasEntrenamiento
@attribute hu1 numeric
@attribute hu2 numeric
@attribute hu3 numeric
@attribute hu4 numeric
@attribute hu5 numeric
@attribute hu6 numeric
@attribute hu7 numeric
@attribute h numeric
@attribute s numeric
@attribute v numeric
@attribute tipo {Cactus_fruit, coco, fresa, kaki, limon, manzana, melocoton, melon, naranja, pera, platano, tomate}
@data
0.1957393560375862, 0.01099737169442845, 0.0007441526107742314, 0.00013130518033053996, 3.920566466400841e-08, 1.2581512088617088e-05, 1.2147334325711737e-08, 40.77922077922077, 57.72779700115341, 81.60000000000001, Cactus_fruit
0.1941359027747974, 0.010903308954197092, 0.0005989286871419097, 9.278226370797749e-05, 2.1843029367355647e-08, 9.654987395739593e-06, -1.1219431094845477e-09, 36.909029421711196, 61.450540315876964, 75.48235294117647, Cactus_fruit
0.19401421275576558, 0.01085927316519027, 0.0005946856004033121, 9.181875323383718e-05, 2.1416368392033016e-08, 9.52304120363774e-06, -1.297004740300361e-09, 36.48111332007952, 62.44568590937306, 75.81176470588234, Cactus_fruit
0.19370005327743203, 0.010752339859619736, 0.0005866483050344346, 9.016623603471244e-05, 2.0695529661161037e-08, 9.303921594977657e-06, -1.3175101527013278e-09, 35.76623376623375, 63.19244973327862, 76.45490196078431, Cactus_fruit
0.19466318489056944, 0.011107528532201637, 0.0006077140666720425, 9.59517578096811e-05, 2.3095354622298172e-08, 1.0035044826642387e-05, -1.8603616726799409e-09, 36.71335200746965, 64.56993569131834, 78.0549019607843, Cactus_fruit
0.19501510254148113, 0.01123460135547073, 0.0006096676336690165, 9.712790956164941e-05, 2.3524587795727207e-08, 1.0186692571315932e-05, -2.285840789293498e-09, 36.78899082568808, 64.91959499702205, 79.01176470588234, Cactus_fruit
0.19487837741085362, 0.01118431523852847, 0.0006090674193744072, 9.686618107250717e-05, 2.340904968013902e-08, 1.0130049290458968e-05, -2.3660768821378685e-09, 36.89407540394972, 65.77445384766779, 79.70196078431373, Cactus_fruit
0.1934855365353435, 0.010701147946876731, 0.0005671819309390874, 8.667083579830318e-05, 1.9098159070254707e-08, 8.844794516049106e-06, -2.1279183674468833e-09, 36.904977375565615, 65.19174041297934, 79.76470588235294, Cactus_fruit
0.194262775844534, 0.010955157536078662, 0.0005981436623378809, 9.471166165305715e-05, 2.241541555631573e-08, 9.795350564341662e-06, -2.3931489543929145e-09, 38.1040118870728, 65.69699336196798, 80.34509803921569, Cactus_fruit
0.19427607590690005, 0.010947651637593588, 0.0006019465493580074, 9.551229566648727e-05, 2.275596547854195e-08, 9.863779386388168e-06, -2.5795940311625206e-09, 37.761238463828526, 65.16003879728419, 80.86274509803921, Cactus_fruit
0.19422188945702462, 0.010923351210317362, 0.0006026253046782363, 9.584847323370566e-05, 2.2880922516908768e-08, 9.880592783508264e-06, -2.6659001191186876e-09, 38.36212030970815, 64.8012350443844, 81.28627450980392, Cactus_fruit
0.19464248930449543, 0.01069871095237702, 0.000695639359658399, 0.00011502312444379849, 3.089134185434514e-08, 1.0807164288845093e-05, 1.0214884277098241e-08, 44.16963418582065, 59.278449433889854, 81.74117647058824, Cactus_fruit
0.19402194793801233, 0.010827683114061811, 0.0006050129730686798, 9.67991158872273e-05, 2.3257566808892003e-08, 9.928798311113213e-06, -2.8001879033192688e-09, 38.61209964412812, 64.68444273930558, 81.77254901960784, Cactus_fruit
0.19395496510376262, 0.010816464683377706, 0.0006003393365218465, 9.563641063676978e-05, 2.2724581189167685e-08, 9.780334975135515e-06, -2.953495952730643e-09, 39.55277280858676, 64.1913875598086, 81.96078431372548, Cactus_fruit
0.1938336474535428, 0.01075860893942682, 0.0006022663906399025, 9.602983438425422e-05, 2.289363030402393e-08, 9.79151730842351e-06, -3.0373326105917925e-09, 40.52727272727273, 63.24262169413568, 81.85098039215686, Cactus_fruit
0.19358782948745237, 0.010657334413561878, 0.0006002756210350511, 9.58541340764084e-05, 2.277293157146682e-08, 9.706941135785533e-06, -3.1720441006369917e-09, 40.99514563106795, 62.70928462709284, 82.44705882352942, Cactus_fruit
0.19324708127395823, 0.010512599618721962, 0.0006045747790829199, 9.635215995098478e-05, 2.302206214457035e-08, 9.671916767727848e-06, -3.283565082010892e-09, 41.33291219204043, 59.89405978055241, 82.91764705882353, Cactus_fruit
0.19338102574764943, 0.01054265305364745, 0.0006082802937296749, 9.804356534836418e-05, 2.367183595050696e-08, 9.832346567176561e-06, -3.593965048566388e-09, 41.77166613367445, 59.011134176259674, 83.12156862745098, Cactus_fruit
